station_id,station_name,date,water_level_m,latitude,longitude
STN_KOS_02,Kosi Baltara Station,2019-10-12,44.74,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-13,44.7,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-14,44.87,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-15,45.51,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-16,45.91,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-17,45.89,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-18,45.94,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-19,45.58,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-20,45.63,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-21,45.56,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-22,45.74,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-23,45.46,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-24,45.72,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-25,46.38,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-26,46.39,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-27,46.6,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-28,46.92,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-29,46.81,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-30,46.95,25.68,86.62
STN_KOS_02,Kosi Baltara Station,2019-10-31,47.01,25.68,86.62
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-01,60.09,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-02,59.83,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-03,59.89,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-04,60.14,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-05,60.77,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-06,61.2,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-07,62.11,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-08,61.86,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-09,62.26,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-10,62.38,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-11,63.31,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-12,63.03,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-13,62.75,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-14,62.56,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-15,61.76,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-16,61.6,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-17,61.34,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-18,61.45,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-19,61.64,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-20,62.44,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-21,62.87,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-22,62.69,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-23,62.38,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-24,62.63,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-25,62.15,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-26,62.93,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-27,63.45,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-28,63.32,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-29,62.68,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-30,63.27,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-05-31,63.28,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-01,63.82,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-02,63.23,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-03,63.04,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-04,63.1,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-05,63.16,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-06,63.03,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-07,63.33,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-08,62.96,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-09,62.95,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-10,63.05,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-11,63.3,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-12,63.64,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-13,63.24,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-14,62.67,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-15,63.24,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-16,63.42,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-17,63.17,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-18,63.84,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-19,63.94,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-20,64.46,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-21,64.53,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-22,65.41,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-23,66.16,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-24,66.11,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-25,66.55,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-26,66.86,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-27,67.46,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-28,67.12,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-29,67.44,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-06-30,67.92,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-01,67.26,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-02,66.84,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-03,66.08,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-04,66.02,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-05,66.35,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-06,67.01,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-07,67.09,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-08,67.79,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-09,67.28,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-10,66.65,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-11,66.68,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-12,66.88,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-13,66.92,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-14,66.14,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-15,66.16,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-16,65.69,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-17,66.01,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-18,66.2,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-19,65.88,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-20,65.72,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-21,65.35,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-22,65.37,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-23,65.8,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-24,65.46,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-25,65.71,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-26,65.55,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-27,65.28,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-28,65.29,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-29,64.92,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-30,64.75,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-07-31,64.32,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-01,65.16,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-02,65.22,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-03,64.99,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-04,65.13,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-05,65.13,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-06,65.1,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-07,65.39,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-08,65.75,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-09,65.58,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-10,65.4,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-11,65.34,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-12,64.47,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-13,63.92,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-14,64.51,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-15,65.22,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-16,65.17,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-17,65.45,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-18,65.63,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-19,66.91,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-20,67.41,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-21,67.4,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-22,67.07,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-23,66.48,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-24,66.61,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-25,66.36,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-26,65.84,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-27,65.63,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-28,65.25,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-29,65.97,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-30,66.38,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-08-31,66.42,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-01,67.06,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-02,67.15,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-03,66.85,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-04,67.51,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-05,67.78,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-06,67.41,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-07,67.38,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-08,67.08,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-09,66.58,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-10,67.0,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-11,67.82,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-12,67.31,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-13,67.58,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-14,67.37,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-15,67.23,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-16,67.04,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-17,66.74,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-18,66.81,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-19,66.53,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-20,66.69,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-21,66.72,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-22,66.67,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-23,66.36,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-24,66.18,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-25,66.53,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-26,66.78,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-27,66.44,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-28,66.53,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-29,66.88,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-09-30,66.26,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-01,66.53,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-02,66.32,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-03,66.59,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-04,66.34,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-05,65.67,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-06,65.07,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-07,65.13,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-08,65.29,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-09,64.98,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-10,65.28,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-11,64.67,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-12,64.69,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-13,64.26,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-14,64.05,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-15,64.12,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-16,63.82,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-17,63.72,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-18,64.17,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-19,63.99,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-20,64.37,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-21,63.97,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-22,64.23,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-23,64.86,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-24,63.92,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-25,63.65,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-26,63.93,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-27,63.9,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-28,64.1,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-29,63.91,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-30,63.99,27.43,83.91
STN_GAN_01,Gandak Valmikinagar Barrage,2019-10-31,63.98,27.43,83.91
STN_GAN_02,Gandak Rewaghat Station,2019-05-01,50.72,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-02,50.87,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-03,51.05,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-04,50.94,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-05,50.79,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-06,50.67,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-07,50.88,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-08,50.76,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-09,50.93,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-10,51.81,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-11,52.21,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-12,52.12,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-13,52.66,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-14,52.54,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-15,51.78,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-16,51.42,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-17,50.73,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-18,50.63,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-19,50.69,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-20,51.41,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-21,51.59,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-22,51.56,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-23,51.94,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-24,51.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-25,51.25,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-26,51.61,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-27,51.06,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-28,51.57,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-29,51.76,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-30,51.64,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-05-31,51.94,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-01,52.9,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-02,53.02,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-03,53.17,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-04,53.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-05,52.75,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-06,53.13,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-07,52.84,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-08,52.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-09,52.78,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-10,53.02,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-11,53.2,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-12,53.67,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-13,53.51,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-14,53.46,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-15,53.11,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-16,52.99,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-17,53.19,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-18,53.54,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-19,53.22,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-20,53.62,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-21,54.21,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-22,54.43,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-23,55.23,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-24,54.97,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-25,54.52,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-26,53.86,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-27,54.51,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-28,54.82,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-29,54.85,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-06-30,55.01,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-01,54.61,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-02,55.64,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-03,55.74,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-04,55.83,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-05,56.17,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-06,56.42,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-07,56.55,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-08,56.29,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-09,56.53,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-10,57.33,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-11,57.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-12,58.61,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-13,58.45,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-14,58.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-15,58.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-16,58.18,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-17,58.66,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-18,58.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-19,58.7,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-20,58.69,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-21,58.57,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-22,58.21,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-23,57.6,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-24,57.98,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-25,58.06,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-26,57.59,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-27,57.12,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-28,57.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-29,57.76,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-30,57.7,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-07-31,57.15,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-01,57.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-02,57.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-03,56.02,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-04,56.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-05,56.0,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-06,56.33,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-07,57.12,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-08,57.62,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-09,57.56,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-10,57.17,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-11,58.25,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-12,58.32,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-13,58.38,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-14,58.42,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-15,58.55,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-16,58.54,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-17,58.36,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-18,58.19,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-19,58.23,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-20,58.06,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-21,57.83,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-22,57.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-23,57.87,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-24,58.52,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-25,57.51,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-26,57.99,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-27,58.54,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-28,57.76,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-29,57.68,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-30,57.58,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-08-31,57.07,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-01,56.8,25.98,85.22
